,game_id,date,home,home_goals,away,away_goals,hoa,result,result_bool,Game,Team,TOI,CF_avg,CA_avg,CF%_avg,FF_avg,FA_avg,FF%_avg,SF_avg,SA_avg,SF%_avg,GF_avg,GA_avg,GF%_avg,xGF_avg,xGA_avg,xGF%_avg,SCF_avg,SCA_avg,SCF%_avg,HDCF_avg,HDCA_avg,HDCF%_avg,HDSF_avg,HDSA_avg,HDSF%_avg,HDGF_avg,HDGA_avg,HDGF%_avg,HDSH%_avg,HDSV%_avg,MDCF_avg,MDCA_avg,MDCF%_avg,MDSF_avg,MDSA_avg,MDSF%_avg,MDGF_avg,MDGA_avg,MDGF%_avg,MDSH%_avg,MDSV%_avg,LDCF_avg,LDCA_avg,LDCF%_avg,LDSF_avg,LDSA_avg,LDSF%_avg,LDGF_avg,LDGA_avg,LDGF%_avg,LDSH%_avg,LDSV%_avg,SH%_avg,SV%_avg,PDO_avg,blocks_avg
869,2016020870,2017-02-19,Penguins,2,Red Wings,5,H,A_reg,0,"2017-02-19 - Red Wings 5, Penguins 2",Pittsburgh Penguins,60.0,7.478826376285539,3.2065940713853607,2.107307924984866,5.959467634603747,-0.054446460980031475,3.6297338173018687,6.251058681185725,1.4894131881427661,3.8998064125831675,1.1467029643073197,-0.21082879612825156,12.21076527525711,0.65020568663037,-0.02810344827586242,6.062807017543861,5.613127646702967,0.4307320024198411,5.131406533575337,2.7749546279491835,-0.20629159104658257,6.034127287742898,2.399576527525711,0.01058681185722854,6.431080000401629,0.6370235934664248,-0.00877192982456143,9.072788868723528,2.3474755790499557,0.4202990331189369,2.83817301875378,0.6370235934664255,3.8989080459770165,2.059588626739263,0.28251663641863267,6.251321839080454,0.34573502722323046,-0.12522686025408347,7.407123411978219,2.5949455535390165,1.6034754990925393,2.198124621899577,1.9933454325468851,0.255235934664249,1.7223230490018153,0.9134906231094977,1.4100756200846973,0.16333938294010886,-0.061101028433151905,9.26105565638234,1.2127555958862684,0.7684845735027181,1.9957562008469427,1.4020840895341706,0.03401512401693896,3.2610405323653975
870,2016020871,2017-02-19,Senators,2,Jets,3,H,A_reg,0,"2017-02-19 - Jets 3, Senators 2",Ottawa Senators,60.0,2.4692622950819683,3.390515222482435,-0.26622658079624273,0.5723067915690834,1.255269320843091,-0.26792447306793576,0.04361826697892468,-0.7125292740046838,0.7275117096018704,-0.19028103044496492,-0.4882903981264639,4.712742974238864,-0.11016393442623018,-0.1376288056206092,-0.10296252927398797,-0.9051522248243558,1.9259367681498851,-2.5676610070257553,-0.712236533957844,0.8770491803278695,-4.529154661490452,-0.4777517564402807,0.09484777517564336,-2.8027664614652252,-0.3073770491803278,-0.1733021077283372,-0.3464754098360743,-3.1725951879668486,2.1636314877326583,-0.19291569086650995,1.0488875878220156,-2.178381147540996,-0.6700819672131146,-0.6668618266978923,-0.24933255269320398,-0.09923887587822011,-0.18149882903981263,0.5088700234192061,-1.1435099531615904,2.9190368852458874,2.7482435597189685,1.3594847775175651,1.5481879391100506,0.8044496487119428,0.24853629976580827,1.7435480093676787,0.1554449648711943,-0.03805620608899296,8.077081381733024,0.9981001170960191,-0.07674180327869351,-0.5905093676814932,1.4749268149882937,0.00876434426229522,2.135245901639344
871,2016020872,2017-02-19,Sabres,1,Blackhawks,5,H,A_reg,0,"2017-02-19 - Blackhawks 5, Sabres 1",Buffalo Sabres,60.0,-3.0891291642314442,5.450029222676797,-3.538366452367015,0.32203389830508655,5.315312682641732,-2.607007597895958,-0.26884862653419006,3.100818234950321,-2.351443600233786,-0.38720046756282844,0.10900058445353578,-3.708790181180575,-0.11262127410870759,0.16037112799532416,-2.5451227352425576,-1.3959672706019894,0.29368790181180415,-1.4642343658679167,1.7746931618936301,0.15283459964932788,3.920273977751968,1.382524839275277,-0.2971946230274707,3.9853418337775537,-0.1452367036820572,0.19608416130917594,-7.219763296317943,-3.4021122493299174,-2.383443531731743,-3.170660432495618,0.14085330216247804,-5.456312098188178,-2.03769725306838,0.586791350087668,-8.883889538281714,0.056399766218585556,0.12624196376388075,2.2671332554061934,4.514240210403273,-0.22149912331971677,-1.0625365283459978,4.49210987726476,-4.641499123319711,-0.2986557568673298,2.840444184687316,-4.591411455289325,-0.29719462302746924,-0.24693161893629462,-3.964485680888366,-2.2528345996493275,2.262329047340728,-0.934400935125657,0.5018644067796316,-0.004284336645236975,0.13471654003506828
872,2016020873,2017-02-19,Islanders,6,Devils,4,H,H_reg,1,"2017-02-19 - Devils 4, Islanders 6",New York Islanders,60.0,8.248033877797937,6.533272837265578,1.2325952813067218,4.8133696309739875,2.319116757410768,1.7793163944343675,3.7589231699939525,0.5883242589231727,2.8612764670296613,0.671203871748336,0.13672111312764645,5.379670296430739,0.4581427707199026,0.24754990925589837,2.0153085299455356,5.668179068360558,5.876588021778584,-0.019068360556538266,2.585904416212946,2.558983666061705,-0.6960684584547465,2.1793708408953423,1.4842710223835454,0.28765570708858235,0.25015124016938906,0.21566848154869933,0.10806715063519334,-0.7940608475785709,1.2622913375967073,3.0822746521476105,3.3176043557168793,0.08579249848759929,0.9863883847549912,0.6727162734422265,1.307081064730788,0.220205686630369,-0.24682395644283117,18.9323018753781,0.3504234724742883,4.531678765880244,0.030248033877796843,-0.2737447065940728,-0.15136418632788917,-0.3841500302480352,-1.8109497882637626,1.780992135511191,0.11252268602540832,0.16636418632788869,-0.3113793103448188,1.2272081064730793,-2.157332123411962,0.9699818511796714,-0.1737931034482756,0.007926194797337915,4.21415607985481
873,2016020874,2017-02-19,Blue Jackets,3,Predators,4,H,A_reg,0,"2017-02-19 - Predators 4, Blue Jackets 3",Columbus Blue Jackets,60.0,-3.421052631578945,0.9473684210526301,-1.9545614035087553,-2.1578947368421026,-0.03508771929824661,-1.3166666666666416,-1.1228070175438596,-0.17543859649122595,-0.9000000000000057,0.42105263157894735,-0.26315789473684204,5.484561403508778,0.18368421052631412,0.30771929824561406,-1.5315789473684376,1.8421052631578938,2.333333333333332,-1.800175438596483,2.614035087719298,2.9824561403508767,-1.7703501492320015,1.6140350877192988,1.9298245614035094,-1.4745613307126675,0.2280701754385963,-0.12280701754385959,-1.1922807017543704,-2.8768248239051495,4.927000262501622,-0.7719298245614024,-0.6491228070175445,-1.0717543859649084,-1.2105263157894743,-1.24561403508772,-0.44192982456140584,-0.01754385964912286,-0.14035087719298245,6.520526315789475,3.3043859649122798,1.5871929824561306,-4.771929824561404,-0.8947368421052602,-3.3659649122807025,-1.5438596491228065,-0.7719298245614041,-0.8775438596491156,0.1929824561403508,0.01754385964912286,1.7249122807017514,1.6942105263157905,-0.4273684210526625,1.6033333333333335,0.8750877192982642,0.024859649122807248,0.9824561403508767
874,2016020875,2017-02-19,Hurricanes,0,Maple Leafs,4,H,A_reg,0,"2017-02-19 - Maple Leafs 4, Hurricanes 0",Carolina Hurricanes,60.0,-4.106237816764136,-7.797270955165686,1.8957992202728988,-4.3528265107212505,-6.608187134502927,1.6032651072124509,-3.047758284600391,-4.760233918128652,1.669122807017537,-0.5136452241715399,-0.07797270955165692,-3.0313645224171637,-0.30590643274853635,-0.5091812865497078,1.5849512670565389,-5.519493177387911,-4.730994152046787,1.7999805068226067,-0.7183235867446403,-0.9493177387914216,0.49693217021345504,-1.2329434697855755,-1.0311890838206619,0.2819787920700776,-0.34600389863547765,0.003898635477582957,-2.0752534113060435,-1.6820593253707798,-2.353369524531729,-4.8011695906432745,-3.7816764132553615,1.8119395711500914,-2.8245614035087714,-2.647173489278753,4.151315789473692,0.005847953216374324,-0.33235867446393763,12.722368421052629,2.933021442495125,1.407386008583373,1.0682261208576982,-3.7368421052631575,4.543840155945404,1.382066276803119,-0.8528265107212469,4.644454191033141,-0.17446393762183232,0.26608187134502925,-11.39619883040936,-2.0340740740740744,-1.7850194931774155,-1.4393372319688105,-1.0976218323586835,-0.02533625730994149,-1.189083820662768
875,2016020876,2017-02-19,Avalanche,2,Lightning,3,H,A_OT,0,"2017-02-19 - Lightning 3, Avalanche 2",Colorado Avalanche,62.45,-4.319862155388471,3.2440476190476204,-3.2395488721804497,-3.158521303258148,2.323934837092736,-3.154802631578967,-1.6077694235588957,2.109022556390979,-3.2143577694235432,-0.719611528822055,0.4968671679197998,-10.46076754385966,-0.3761748120300745,0.13407268170426123,-4.957384085213015,-5.322681704260653,-0.760338345864664,-4.242901002506251,-1.730576441102757,-0.1340852130325807,-4.855662678480414,-1.011591478696742,-0.15946115288220586,-4.114695967096154,-0.4906015037593985,0.5219298245614035,-17.82433270676693,-3.8626277273607954,-8.160624152338443,-3.5921052631578956,-0.6262531328320797,-4.453455513784476,-1.7659774436090219,-0.356516290726816,-3.273173558897234,-0.30764411027568916,0.13878446115288223,-11.994570802005015,-2.2584931077694224,-1.8776848370927155,-0.9454887218045123,2.6763784461152866,-3.0131109022556544,0.6231203007518786,2.6998746867167913,-3.9333740601503777,0.09586466165413537,-0.09461152882205515,4.412011278195486,0.96172619047619,2.3594893483709,-2.075012531328322,-0.7381547619047382,-0.02815632832080206,0.9201127819548862
876,2016020877,2017-02-19,Sharks,1,Bruins,2,H,A_OT,0,"2017-02-19 - Bruins 2, Sharks 1",San Jose Sharks,62.6,-3.6475745178258308,5.56750438340152,-3.9170251315020437,-4.113676212741083,2.739041496201054,-3.8152367036820465,-3.9228521332554074,1.0078901227352404,-3.9541437755698183,0.09029807130333145,-0.24810052600818233,3.0328462887200516,0.032238457042665036,0.27689362945645923,-2.3763208649912073,-0.15488018702513173,4.259205143191114,-4.47577440093513,1.7343658679135014,1.6423144360023372,0.15116598480420862,0.8609000584453526,0.9000584453535945,-1.1393600233781314,0.14786674459380467,-0.27966101694915246,3.066420222092347,1.5553068381063717,7.579275277615466,-1.8892460549386314,2.6168907071887784,-7.297112799532464,-2.0727644652250135,0.960841613091759,-9.231268264173004,-0.1499123319696084,-0.11484511981297485,1.1897399181765067,0.6256428988895362,4.536142606662779,-3.6183518410286375,-0.3933372296902391,-2.4672209234366136,-2.2478082992402104,-0.987142022209234,-1.6635096434833656,0.008182349503214503,0.1130917592051432,-1.0985710111046245,0.7145441262419645,-1.507583284628879,1.6238135593220342,1.3856867329046878,0.03016452367036826,2.828462887200466
877,2016020878,2017-02-19,Ducks,1,Kings,0,H,H_reg,1,"2017-02-19 - Kings 0, Ducks 1",Anaheim Ducks,60.0,-6.046981861433238,5.597383288730306,-5.256173059768081,-3.5614035087719316,5.577757954207556,-5.7056467439785905,-1.9854296758846246,3.8424026167112686,-5.019170383586065,0.06809396372286614,0.051739518287243325,3.068566755872723,0.10451680047576506,0.4450401427297068,-3.831570026761838,-0.5834076717216767,3.4906333630686888,-4.555170978293198,0.902170680939637,2.637228664882546,-4.142937877783986,0.9559916741005061,1.7332738626226583,-2.450017843680847,0.33244127267320844,0.10615521855486176,2.7896461492714835,3.7713988037637094,2.6870597591658765,-1.485578352661312,0.853404698186143,-3.8401635444543487,-0.7493309545049058,0.6645851917930425,-4.501216176033324,-0.05530776092774303,-0.10615521855486165,2.6290425215581266,-0.1572256913470138,4.565447517097809,-4.4249182277728245,2.344632768361585,-6.809101992268815,-2.2054713053820993,1.3960749330954503,-7.284305679452871,-0.17335712161760336,0.08920606601248887,-9.629470710674994,-1.204650609574784,-1.1061790068391275,0.9475557537912564,0.9177698483496641,0.01863366042224146,0.019625334522748616
878,2016020879,2017-02-19,Canucks,2,Flyers,3,H,A_reg,0,"2017-02-19 - Flyers 3, Canucks 2",Vancouver Canucks,60.0,-9.773816481589712,-1.1507890122735205,-3.536876095850374,-6.609877264757458,2.7834599649327885,-5.267489772063122,-3.529807130333136,2.755990648743424,-5.0933255406195315,-0.2121566335476328,-0.15225014611338406,-0.7401899473991875,-0.378714202220924,0.2728170660432503,-5.30532729398012,-1.2273524254821773,2.72530683810637,-3.1590444184687385,-0.5470485096434832,1.8012857977790766,-5.139261393812546,0.4213909994155465,2.0686732904734084,-3.648424970474217,0.04587960257159551,-0.011104617182933874,6.839216832261847,-0.7183013499273372,6.979108446009448,-0.6803039158386905,0.9240210403272933,-2.5967825832846216,-0.4491525423728815,1.293687901811806,-4.834246054938639,0.02396259497369968,-0.1317942723553478,3.293337229690245,0.324906487434248,3.6361572180011734,-6.535943892460548,-1.665108123904151,-4.673059614260666,-3.327001753360607,-0.3670368205727641,-6.406744593804795,-0.2811221507890122,-0.025131502045587395,-4.050563997662188,-0.8213763880771472,0.7685768556399921,0.41009935710111023,1.7906604324956277,0.021927527761543164,-3.9342489772063107
879,2016020880,2017-02-20,Blues,1,Panthers,2,H,A_reg,0,"2017-02-20 - Panthers 2, Blues 1",St Louis Blues,60.0,-5.1344038061254835,-1.266726137377347,-1.899580731489749,-4.7683615819208995,-3.4843889384478146,-0.6962652393696231,-3.902170680939637,-4.022004162949749,0.07683318465655731,0.32114183764495996,0.14451382694023174,4.578786797502218,-0.11019625334522765,-0.08005055010407425,-0.6845851917930617,0.9646149271483786,0.897115670532262,-0.3033095450490464,0.24739815640796792,-0.6517989889979177,1.8441294882187407,0.10139756170086223,-0.4159976211715728,1.1224709327648128,0.13202497769848343,0.207850133809099,-4.151373773416594,3.656979421799349,-2.865745404552854,0.7172167707404089,1.5489146595301815,-1.5460005947071096,0.025572405590246206,0.2911091287540879,-0.48047279214986816,0.14154029140648228,0.23282783229259596,5.09641391614629,1.6906559219686148,-1.2613945881653308,-4.616116562592925,-2.2893250074338383,-1.626975914362177,-3.4228367528991956,-3.846862920011894,1.7751739518287266,0.22420457924472204,-0.34582218257508174,21.30054118346714,2.750089206066012,1.6639726434730875,2.253470115967886,-1.7809931608682774,0.0047124591138862915,2.217662801070473
880,2016020881,2017-02-20,Coyotes,3,Ducks,2,H,H_reg,1,"2017-02-20 - Ducks 2, Coyotes 3",Arizona Coyotes,60.0,-0.5561403508771932,8.110526315789478,-3.5122192982456113,-1.153508771929829,6.698245614035088,-4.158061403508775,-0.8026315789473664,4.336842105263159,-3.8965438596491424,-0.2175438596491226,0.6745614035087719,-11.336631578947362,-0.46052631578947434,0.3041140350877196,-7.177061403508752,-3.992105263157896,3.262280701754385,-5.838000000000001,-2.159649122807018,1.7175438596491226,-8.70198973575016,-1.6166666666666663,1.4745614035087709,-10.413798096382052,-0.3070175438596492,0.19912280701754392,-7.286131578947376,-2.1190599378746136,-0.21818454959094424,-1.8324561403508781,1.5447368421052623,-4.718280701754381,-0.7184210526315784,0.8175438596491222,-4.803982456140346,0.04824561403508765,0.41315789473684206,-11.403508771929822,1.976061403508771,-5.441596491228054,2.0631578947368396,3.682456140350876,-1.0096491228070263,0.9991228070175442,2.1078947368421055,-0.9759649122806877,0.05789473684210522,0.11140350877192978,-0.9064385964912276,0.4963684210526318,0.40110526315788775,-0.5883333333333329,-0.9578947368421211,-0.015527192982456306,1.4122807017543852
881,2016020882,2017-02-21,Devils,1,Senators,2,H,A_reg,0,"2017-02-21 - Senators 2, Devils 1",New Jersey Devils,60.0,-7.953315492120133,-2.283972643473085,-2.6627029438001912,-3.7487362473981563,0.6776687481415422,-2.5720725542670024,-2.501932798096938,1.6125483199524204,-3.3680731489741405,-0.3785310734463274,0.19833482010110037,-8.208343740707711,-0.18768956289027727,0.12885221528397306,-2.8283437407076875,-2.3690157597383283,-1.6654772524531687,-0.7900951531370808,-0.5890573892358013,-0.5584299732381801,1.3704860928606521,-0.37377341659232854,0.2750520368718403,-0.3219386045111321,0.02557240559024665,0.04133214391911988,-3.249946476360371,1.6828314880357844,0.6020153748842318,-1.779958370502527,-1.1070472792149868,-1.5442491822777242,0.6045197740112993,0.9366636931311323,-1.2903033006244442,-0.03716919417187037,0.19417187035385075,-8.909643175735951,0.07702051739518367,-2.62336009515316,-4.286946179006836,0.6862920011894147,-4.415955991674082,-2.1462979482604823,0.6568539994052927,-4.952072554267033,-0.2604817127564675,-0.0868272375854891,-6.104231341064526,-1.939705619982158,1.712355040142711,-0.5625958965209676,-0.0013678263455290107,-0.0055420755278021705,-2.961641391614629
882,2016020883,2017-02-21,Rangers,2,Canadiens,3,H,A_SO,0,"2017-02-21 - Canadiens 3, Rangers 2",New York Rangers,65.0,-2.4132086499123346,2.3106370543541814,-2.088953828170631,0.16101694915253972,1.329339567504384,-0.6615488018702322,0.26504967855055384,-0.25978959672706026,0.5746639392168333,0.5482174167153708,0.044126241963764024,5.756440677966097,0.4249444769140842,0.18909701928696565,2.2040327293980013,2.1846873173582715,2.7998246639392157,-0.25301578024548377,1.6718293395675037,1.384862653419054,1.2967431872361175,1.1186440677966099,1.0812390414962003,0.10138501422332524,0.5759789596727061,0.32933956750438353,5.749783752191696,5.358075901712695,-3.152272278100753,0.512857977790766,1.4149620105201635,-1.863798947983632,0.044418468731735494,0.13734658094681507,-0.5220894213909801,-0.07218001168907073,-0.0911747516072472,1.0314494447691374,-1.0956691992986567,0.7986762127410714,-3.2980713033313833,-0.39684395090590385,-2.7819520748100572,-1.4994155464640553,-1.3088836937463473,-0.08614552893042315,-0.0423728813559322,-0.211864406779661,1.002364114552897,0.2578433664523665,1.0321361776738485,2.072708942139098,-0.3150175336060528,0.017433956750438462,0.9812974868497957
883,2016020884,2017-02-21,Hurricanes,1,Penguins,3,H,A_reg,0,"2017-02-21 - Penguins 3, Hurricanes 1",Carolina Hurricanes,60.0,-1.6617554858934156,-5.831347962382445,1.8235830721003055,-3.336363636363636,-3.19686520376176,0.009714733542331544,-4.522884012539187,-4.29592476489028,-0.020147335423210677,-0.9554858934169279,0.06238244514106572,-6.847554858934181,-0.45778996865203814,-0.3333197492163009,-1.0674482758620698,-4.6263322884012545,-3.263949843260189,0.4834263322883956,-1.5655172413793093,-0.8918495297805631,-1.1586535855045028,-2.2423197492163007,-1.4407523510971787,-1.6840061109015494,-0.5310344827586209,-0.06363636363636371,-2.7910909090909044,-0.5025203214534208,-0.6663467076822087,-3.0608150470219453,-2.372100313479624,1.1206300940438751,-2.06833855799373,-1.9802507836990602,2.6803197492163093,-0.2880877742946708,-0.08589341692789965,3.991172413793109,-0.5320532915360481,-1.8247626365487548,1.3815047021943592,-2.6062695924764903,3.6385203761755562,0.22319749216300977,-0.4611285266457674,0.635379310344824,-0.12006269592476487,0.27899686520376177,-13.508416927899688,-1.571614420062696,-2.0385203761755406,-1.6718934169278956,-1.50915047021941,-0.031781191222570504,-2.63448275862069
884,2016020885,2017-02-21,Maple Leafs,5,Jets,4,H,H_reg,1,"2017-02-21 - Jets 4, Maple Leafs 5",Toronto Maple Leafs,62.48333333333299,8.011123470522797,5.229699666295886,1.1625417130144697,6.017797552836484,4.624026696329253,0.846568409343746,3.243604004449388,1.853170189099,1.1583092324805477,0.23248053392658496,-0.2335928809788652,2.764249165739699,0.3327030033370395,0.2692602892102336,0.5585595105673065,6.067296996662957,3.433815350389324,1.955889877641816,1.5583982202447153,1.3687430478309217,-0.09102887486788802,1.1078976640711904,0.9466073414905454,-0.9851167918249502,0.2447163515016686,-0.0723025583982202,2.58900444938822,0.5752624972607414,3.9227185928393453,4.508898776418242,2.065072302558397,2.6196106785316857,2.8937708565072304,0.8548387096774199,4.945439377085648,0.08120133481646274,0.032258064516129004,0.13092324805339928,-0.9880812013348166,0.1423470522803001,1.289210233592879,2.3092324805339253,-0.7222135706340467,-0.8053392658509448,0.2814238042269199,-2.1683426028921104,-0.030033370411568505,-0.1162402669632926,5.205622914349277,-0.22157397107897658,1.0816240266963177,0.25738042269188277,1.34187430478309,0.01608175750834262,0.6056729699666281
885,2016020886,2017-02-21,Red Wings,1,Islanders,3,H,A_reg,0,"2017-02-21 - Islanders 3, Red Wings 1",Detroit Red Wings,60.0,-4.399766218585619,-7.09672706019871,0.728892460549396,-2.562536528345994,-2.5482174167153744,-0.4280537697253024,-2.797194623027469,-1.2726475745178227,-1.5807305669199252,-0.5759789596727063,0.017825832846289025,-8.122846288720055,-0.31629456458211536,-0.09056984219754538,-2.350187025131504,-2.876388077147869,-4.044418468731735,0.8013033313851281,-1.8644067796610173,-0.9704850964348335,-2.2182327434637017,-1.6683226183518416,-0.3047925189947396,-3.4821157933411016,-0.21244886031560495,-0.02571595558153117,-3.6343512565751013,-0.2771327052036767,-1.700745728460845,-1.0119812974868498,-3.073933372296903,2.9731940385739435,-0.7825832846288723,-0.9497369959088253,-0.08537112799532309,-0.081531268264173,0.17475160724722383,-10.820070134424313,-0.06320864991232789,-3.5413179427235377,0.4088252483927519,-2.5254237288135606,3.072556984219723,0.3258328462887192,-0.06808883693746459,1.8159205143191386,-0.21215663354763298,-0.146697837521917,-1.4881502045587425,-1.7299298655756874,1.471595558153112,-1.2068994739918182,-0.8186236119228596,-0.020196376388077475,-4.548509643483344
886,2016020887,2017-02-21,Lightning,4,Oilers,1,H,H_reg,1,"2017-02-21 - Oilers 1, Lightning 4",Tampa Bay Lightning,60.0,-1.3351841028638205,-2.172998246639388,0.39404441846873084,-0.5035067212156576,0.25803623611923143,-0.39959672706021365,-1.0146113383985984,0.18790181180596122,-0.7967329047340925,-0.1236119228521333,0.30187025131502043,-4.395181180596133,-0.20218877849211037,-0.127121566335477,-0.4293132670952744,-1.7963179427235545,-1.4172998246639388,0.6364143775569815,-2.0829924021040327,-1.1616014026884862,-1.7793256594503362,-1.7559906487434258,-0.5926358854471054,-2.9165956284815593,-0.0420806545879604,-0.19959088252483936,4.414605493863242,4.2140306451871545,1.972082738798818,0.28667445938048,-0.25569842197545256,1.728857393337222,-0.38603156049094167,-0.1519579193454117,-1.129780829924016,0.030099357101110447,0.1484511981297486,-6.3978755113968475,-0.39456832571321954,-2.2523319696084343,1.4587960257159587,0.5435417884278202,0.3677293980128553,1.2688486265341918,1.0207481005260082,0.8601344243132871,-0.07831677381648161,0.3001168907071887,-11.60005552308592,-0.6833050847457622,-3.1185447106955166,-0.4093337229690217,-1.1349941554646534,-0.015517533606078882,-2.431034482758621
887,2016020888,2017-02-21,Predators,5,Flames,6,H,A_OT,0,"2017-02-21 - Flames 6, Predators 5",Nashville Predators,60.716666666667,3.6265341905318493,2.5742255990648744,0.15107831677381256,3.1499123319696096,2.567212156633545,0.12051724137928232,2.1832261835184106,2.228229105786088,-0.16552893045001582,0.25073056691993,-0.10695499707773237,1.3921917007597813,0.0819579193454123,-0.1585505552308586,2.0652776154295864,0.17212156633547693,-0.8965517241379324,1.4141233196960883,-0.6852717708942144,-1.4944476914085332,1.7289691549189996,-0.3147282291057856,-1.3959672706019868,2.6023115852756575,-0.027177089421390965,-0.21244886031560495,0.0939421390999371,2.0665979302182933,0.436949702744883,0.8573933372296896,0.5978959672706026,0.15935710111045864,0.9582115721800122,0.7650496785505547,0.24279076563413327,0.2004675628287551,0.0113968439509059,3.058810637054357,2.39623027469316,-0.31428988895382304,2.603156049094096,1.8153126826417285,-0.10607831677383217,1.1168907071887784,2.6022793687901817,-3.5048042080654938,0.059614260666277064,0.0929281122150789,-2.067933956750437,0.031072472238456328,-0.005575686732896656,0.45530976037405146,1.292063120981851,0.01746230274693117,0.007013442431325956
888,2016020889,2017-02-21,Wild,3,Blackhawks,5,H,A_reg,0,"2017-02-21 - Blackhawks 5, Wild 3",Minnesota Wild,60.0,-1.4260666277031007,3.471361776738746,-1.9260169491525474,1.2261835184102878,2.315897136177675,-0.24877264757452622,0.0859146697837545,-0.06954997077732017,0.26159263588546366,0.42898889538281715,-0.2837521917007595,5.84526592635887,0.07549386323787344,-0.35350087668030294,4.604839275277591,0.5584453535943865,-1.6954997077732337,2.953287551139681,1.7986557568673298,-1.4830508474576263,8.829348346432987,0.7495616598480419,-1.4389246054938631,6.837551140896963,0.3550555230859147,-0.23407364114552887,7.213781414377557,2.5617478039267816,1.4643822756084575,-1.2402104032729397,-0.21244886031560561,-1.2890765634132109,-0.8746347165400348,0.11016949152542388,-3.526823495032154,-0.04003506721215655,0.1645236703682057,-2.03303623611923,1.5037054354178832,-2.4059818819404057,-1.1604324956165968,3.16949152542373,-3.9451490356516956,0.0803623611922859,1.0908825248392766,-2.047910578609013,0.11279953243717122,-0.21449444769140846,5.381592635885454,1.301323787258914,2.013334307422568,2.0178287551139693,1.1239538281706558,0.0315210403272943,1.1554646405610747
889,2016020890,2017-02-21,Avalanche,1,Kings,2,H,A_reg,0,"2017-02-21 - Kings 2, Avalanche 1",Colorado Avalanche,60.0,-8.328796128251668,6.983363581367215,-6.724761040532378,-5.326073805202661,6.993345432546889,-7.34331518451301,-2.5798548094373857,6.64398064125832,-7.780904416212934,-0.46581972171808816,0.8675136116152453,-11.128278886872351,-0.39627344222625505,0.431497277676951,-8.343520871143376,-6.523290986085904,0.9960677555958881,-7.403067150635188,-1.9936479128856632,1.6098003629764062,-9.455936948538174,-0.8908045977011501,1.5163339382940109,-8.684930355470861,-0.13732607380520245,0.3920145190562614,-9.216923774954637,1.8044549658823286,-1.844309775319715,-4.529643073200241,-0.6137326073805198,-5.753620689655207,-1.7005444646098002,0.9104658197217184,-7.689863883847558,-0.16454930429522086,0.27434966727162724,-15.045992135511199,-1.336022383545072,-0.2968330308530085,-1.6503327283726534,5.2855414398064156,-6.607196007259539,-0.008166969147005432,4.531457955232911,-8.54385359951602,-0.1297640653357532,0.2519661222020569,-15.633366606170604,-0.7771990320629159,-1.1290562613430382,-0.8813853599516026,-0.8065426497277883,-0.016920750151240505,-0.009981851179674095
890,2016020891,2017-02-22,Panthers,3,Oilers,4,H,A_reg,0,"2017-02-22 - Oilers 4, Panthers 3",Florida Panthers,60.0,-0.40402298850574425,-2.776436781609199,1.3456321839080374,1.0206896551724114,0.7218390804597732,0.2600402298850568,0.6545977011494237,1.7022988505747136,-0.8282988505747468,-0.28275862068965507,0.17356321839080469,-3.6597758620689547,-0.21010344827586191,-0.10246551724137909,-0.3165804597700941,-3.8936781609195386,-2.648850574712643,-0.10268965517241213,-3.325287356321839,-1.3419540229885065,-4.308786617064904,-2.5149425287356317,-0.823563218390805,-5.074505673200747,-0.4298850574712645,-0.07126436781609202,-2.908224137931036,-0.24750569696447755,-0.6488276363688499,-0.5683908045977013,-1.3068965517241384,1.9797241379310364,-0.2224137931034491,-0.2528735632183903,0.015465517241388227,0.07758620689655171,-0.012643678160919491,-3.066994252873563,-0.1698456352271922,-1.3263735632184108,2.4172413793103438,0.22988505747126453,1.6534770114942674,2.8132183908045967,2.6965517241379313,0.02061494252874496,-0.07068965517241382,0.2896551724137931,-12.022143678160923,-1.1330517241379305,-1.1691954022988824,-1.3130114942528746,0.0506091954022736,-0.012750000000000039,-3.498275862068967
891,2016020892,2017-02-22,Flyers,1,Capitals,4,H,A_reg,0,"2017-02-22 - Capitals 4, Flyers 1",Philadelphia Flyers,60.0,5.421683226183518,2.260374050263003,1.1786265341905278,3.1922852133255404,-0.5628287551139692,2.1138720046756276,1.3758036236119224,0.3576855639976593,0.6473904149620324,-0.8194038573933371,0.8798947983635301,-15.98349503214493,0.048290473407363255,-0.2404734073641155,2.359319111630626,-1.2650496785505538,-0.3652834599649353,-1.828462887200466,-0.1954997077732319,-1.8056691992986558,4.183375910328813,-0.5032144944476906,-1.171537112799533,2.7596201743175044,-0.3845704266510812,0.22998246639392161,-12.584579193454118,-6.0134093280824885,-8.873569885193476,-1.069549970777322,1.4403857393337223,-5.0933810637054435,-0.8007013442431328,0.9894798363530102,-8.292136177673882,-0.3205727644652251,0.33167738164815896,-17.039859731151374,-3.4905990648743437,-4.572048509643508,3.9398012857977776,1.7703097603740474,2.2962302746931726,2.272355347749853,0.6277030976037405,3.455327293980133,-0.13062536528345992,0.26767971946230273,-15.413559322033898,-2.4684862653419053,-2.586361776738741,-3.5264757451782582,-3.660867913500894,-0.07187726475745182,2.8232028053769707
